,Unnamed: 0,data,day,uid,data_test,Q1_question,Q1_response
1036,1036,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707964205.853;1707964207.999"",""__user_triggered__"":""false""}",2024-02-14 21:30:07.999,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707964205.853;1707964207.999', '__user_triggered__': 'false'}",How are you feeling?,4
1037,1037,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1707966240.776;1707966245.336"",""__user_triggered__"":""false""}",2024-02-14 22:04:05.335,t0020@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1707966240.776;1707966245.336', '__user_triggered__': 'false'}",How are you feeling?,5
1038,1038,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707966942.187;1707966945.518"",""__user_triggered__"":""false""}",2024-02-14 22:15:45.517,t0003@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707966942.187;1707966945.518', '__user_triggered__': 'false'}",How are you feeling?,4
1039,1039,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707967737.800;1707967738.823"",""__user_triggered__"":""false""}",2024-02-14 22:28:58.822,t0007@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707967737.800;1707967738.823', '__user_triggered__': 'false'}",How are you feeling?,4
1042,1042,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1707969697,131;1707969700,304"",""__user_triggered__"":""true""}",2024-02-14 23:01:40.303,t0008@sreflect,"{'Q1': '2', '__name__': 'daily_weekday', 'RespTime_0': '1707969697,131;1707969700,304', '__user_triggered__': 'true'}",How are you feeling?,2
1043,1043,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1707967750.347;1707967752.339"",""__user_triggered__"":""false""}",2024-02-14 22:29:12.338,t0012@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1707967750.347;1707967752.339', '__user_triggered__': 'false'}",How are you feeling?,3
1045,1045,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707971428.310;1707971435.344"",""__user_triggered__"":""false""}",2024-02-14 21:30:35.344,t0009@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707971428.310;1707971435.344', '__user_triggered__': 'false'}",How are you feeling?,4
1051,1051,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707972208.509;1707972211.917"",""__user_triggered__"":""true""}",2024-02-14 23:43:31.917,t0015@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707972208.509;1707972211.917', '__user_triggered__': 'true'}",How are you feeling?,4
1053,1053,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707943655.040;1707943658.469"",""__user_triggered__"":""true""}",2024-02-14 15:47:38.469,t0014@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707943655.040;1707943658.469', '__user_triggered__': 'true'}",How are you feeling?,4
1054,1054,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1707972202.338;1707972203.859"",""__user_triggered__"":""true""}",2024-02-14 23:43:23.858,t0014@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1707972202.338;1707972203.859', '__user_triggered__': 'true'}",How are you feeling?,4
1066,1066,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708012839.176;1708012840.433"",""__user_triggered__"":""true""}",2024-02-15 11:00:40.433,t0019@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708012839.176;1708012840.433', '__user_triggered__': 'true'}",How are you feeling?,3
1075,1075,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708018525.113;1708018527.030"",""__user_triggered__"":""true""}",2024-02-15 12:35:27.029,t0019@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708018525.113;1708018527.030', '__user_triggered__': 'true'}",How are you feeling?,3
1102,1102,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708029038.286;1708029039.368"",""__user_triggered__"":""true""}",2024-02-15 15:30:39.368,t0019@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708029038.286;1708029039.368', '__user_triggered__': 'true'}",How are you feeling?,3
1122,1122,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708048807.057;1708048808.781"",""__user_triggered__"":""false""}",2024-02-15 21:00:08.780,t0002@sreflect,"{'Q1': '2', '__name__': 'daily_weekday', 'RespTime_0': '1708048807.057;1708048808.781', '__user_triggered__': 'false'}",How are you feeling?,2
1123,1123,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708048819.223;1708048821.333"",""__user_triggered__"":""false""}",2024-02-15 21:00:21.332,t0004@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708048819.223;1708048821.333', '__user_triggered__': 'false'}",How are you feeling?,3
1124,1124,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708049262.931;1708049265.746"",""__user_triggered__"":""false""}",2024-02-15 21:07:45.746,t0006@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708049262.931;1708049265.746', '__user_triggered__': 'false'}",How are you feeling?,4
1125,1125,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708049386.609;1708049387.916"",""__user_triggered__"":""false""}",2024-02-15 21:09:47.915,t0007@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708049386.609;1708049387.916', '__user_triggered__': 'false'}",How are you feeling?,4
1126,1126,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708048932.206;1708048933.987"",""__user_triggered__"":""false""}",2024-02-15 21:02:13.986,t0012@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708048932.206;1708048933.987', '__user_triggered__': 'false'}",How are you feeling?,5
1127,1127,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708049312.875;1708049859.195"",""__user_triggered__"":""false""}",2024-02-15 21:17:39.194,t0016@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708049312.875;1708049859.195', '__user_triggered__': 'false'}",How are you feeling?,4
1128,1128,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708048910.925;1708048913.605"",""__user_triggered__"":""false""}",2024-02-15 21:01:53.605,t0019@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708048910.925;1708048913.605', '__user_triggered__': 'false'}",How are you feeling?,3
1129,1129,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708048988.289;1708048989.392"",""__user_triggered__"":""true""}",2024-02-15 21:03:09.391,t0019@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708048988.289;1708048989.392', '__user_triggered__': 'true'}",How are you feeling?,3
1130,1130,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708049288.195;1708049295.067"",""__user_triggered__"":""false""}",2024-02-15 21:08:15.066,t0005@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708049288.195;1708049295.067', '__user_triggered__': 'false'}",How are you feeling?,4
1131,1131,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708049099.677;1708049100.806"",""__user_triggered__"":""false""}",2024-02-15 21:05:00.805,t0010@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708049099.677;1708049100.806', '__user_triggered__': 'false'}",How are you feeling?,4
1132,1132,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708050623.878;1708050644.651"",""__user_triggered__"":""false""}",2024-02-15 21:30:44.651,t0020@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708050623.878;1708050644.651', '__user_triggered__': 'false'}",How are you feeling?,4
1134,1134,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708051851,085;1708051855,111"",""__user_triggered__"":""false""}",2024-02-15 21:50:55.111,t0008@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708051851,085;1708051855,111', '__user_triggered__': 'false'}",How are you feeling?,4
1141,1141,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708057264.587;1708057266.345"",""__user_triggered__"":""false""}",2024-02-15 21:21:06.345,t0009@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708057264.587;1708057266.345', '__user_triggered__': 'false'}",How are you feeling?,4
1144,1144,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708057358.765;1708057360.961"",""__user_triggered__"":""true""}",2024-02-15 23:22:40.960,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708057358.765;1708057360.961', '__user_triggered__': 'true'}",How are you feeling?,4
1145,1145,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708057520.019;1708057521.469"",""__user_triggered__"":""true""}",2024-02-15 23:25:21.469,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708057520.019;1708057521.469', '__user_triggered__': 'true'}",How are you feeling?,4
1151,1151,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708104330.838;1708104610.741"",""__user_triggered__"":""true""}",2024-02-16 12:30:10.740,t0003@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708104330.838;1708104610.741', '__user_triggered__': 'true'}",How are you feeling?,4
1178,1178,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708115512.394;1708115513.738"",""__user_triggered__"":""true""}",2024-02-16 15:31:53.737,t0014@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708115512.394;1708115513.738', '__user_triggered__': 'true'}",How are you feeling?,4
1203,1203,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708125282,734;1708126227,743"",""__user_triggered__"":""true""}",2024-02-16 18:30:27.743,t0022@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708125282,734;1708126227,743', '__user_triggered__': 'true'}",How are you feeling?,3
1213,1213,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708135271.511;1708135273.395"",""__user_triggered__"":""false""}",2024-02-16 21:01:13.394,t0010@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708135271.511;1708135273.395', '__user_triggered__': 'false'}",How are you feeling?,4
1215,1215,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708135426.111;1708135428.544"",""__user_triggered__"":""false""}",2024-02-16 21:03:48.543,t0019@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708135426.111;1708135428.544', '__user_triggered__': 'false'}",How are you feeling?,3
1216,1216,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708135956.891;1708135960.038"",""__user_triggered__"":""false""}",2024-02-16 21:12:40.038,t0006@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708135956.891;1708135960.038', '__user_triggered__': 'false'}",How are you feeling?,4
1217,1217,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708135351.066;1708135371.475"",""__user_triggered__"":""false""}",2024-02-16 21:02:51.474,t0007@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708135351.066;1708135371.475', '__user_triggered__': 'false'}",How are you feeling?,4
1218,1218,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708135870,792;1708135872,647"",""__user_triggered__"":""false""}",2024-02-16 21:11:12.647,t0008@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708135870,792;1708135872,647', '__user_triggered__': 'false'}",How are you feeling?,3
1219,1219,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708135292.217;1708135299.902"",""__user_triggered__"":""false""}",2024-02-16 21:01:39.901,t0020@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708135292.217;1708135299.902', '__user_triggered__': 'false'}",How are you feeling?,4
1220,1220,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708137011,199;1708137013,185"",""__user_triggered__"":""false""}",2024-02-16 21:30:13.184,t0022@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708137011,199;1708137013,185', '__user_triggered__': 'false'}",How are you feeling?,3
1221,1221,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708138433.020;1708138435.947"",""__user_triggered__"":""false""}",2024-02-16 21:53:55.947,t0004@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708138433.020;1708138435.947', '__user_triggered__': 'false'}",How are you feeling?,5
1222,1222,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708138781.952;1708138787.453"",""__user_triggered__"":""false""}",2024-02-16 21:59:47.453,t0016@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708138781.952;1708138787.453', '__user_triggered__': 'false'}",How are you feeling?,3
1223,1223,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708141027.717;1708141030.064"",""__user_triggered__"":""false""}",2024-02-16 22:37:10.063,t0012@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708141027.717;1708141030.064', '__user_triggered__': 'false'}",How are you feeling?,5
1224,1224,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708140604.057;1708140605.727"",""__user_triggered__"":""false""}",2024-02-16 22:30:05.726,t0002@sreflect,"{'Q1': '2', '__name__': 'daily_weekday', 'RespTime_0': '1708140604.057;1708140605.727', '__user_triggered__': 'false'}",How are you feeling?,2
1226,1226,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708142427.586;1708142429.746"",""__user_triggered__"":""false""}",2024-02-16 21:00:29.746,t0009@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708142427.586;1708142429.746', '__user_triggered__': 'false'}",How are you feeling?,4
1233,1233,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708143191.209;1708143193.050"",""__user_triggered__"":""true""}",2024-02-16 23:13:13.051,t0014@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708143191.209;1708143193.050', '__user_triggered__': 'true'}",How are you feeling?,4
1245,1245,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708191073.387;1708191074.777"",""__user_triggered__"":""true""}",2024-02-17 12:31:14.776,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708191073.387;1708191074.777', '__user_triggered__': 'true'}",How are you feeling?,4
1268,1268,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708203258.357;1708203260.252"",""__user_triggered__"":""true""}",2024-02-17 13:54:20.252,t0009@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708203258.357;1708203260.252', '__user_triggered__': 'true'}",How are you feeling?,4
1293,1293,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708219571.531;1708219575.053"",""__user_triggered__"":""false""}",2024-02-17 20:26:15.052,t0016@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708219571.531;1708219575.053', '__user_triggered__': 'false'}",How are you feeling?,5
1294,1294,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708219973,853;1708219977,847"",""__user_triggered__"":""false""}",2024-02-17 20:32:57.846,t0022@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708219973,853;1708219977,847', '__user_triggered__': 'false'}",How are you feeling?,4
1296,1296,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708221953.469;1708221957.835"",""__user_triggered__"":""false""}",2024-02-17 21:05:57.835,t0006@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708221953.469;1708221957.835', '__user_triggered__': 'false'}",How are you feeling?,5
1298,1298,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708221773.778;1708221779.153"",""__user_triggered__"":""false""}",2024-02-17 21:02:59.153,t0020@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708221773.778;1708221779.153', '__user_triggered__': 'false'}",How are you feeling?,3
1299,1299,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708221739.138;1708221740.795"",""__user_triggered__"":""false""}",2024-02-17 21:02:20.795,t0002@sreflect,"{'Q1': '2', '__name__': 'daily_weekday', 'RespTime_0': '1708221739.138;1708221740.795', '__user_triggered__': 'false'}",How are you feeling?,2
1300,1300,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708221629.447;1708221630.447"",""__user_triggered__"":""false""}",2024-02-17 21:00:30.447,t0004@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708221629.447;1708221630.447', '__user_triggered__': 'false'}",How are you feeling?,4
1301,1301,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708224662.277;1708224663.679"",""__user_triggered__"":""false""}",2024-02-17 21:51:03.678,t0010@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708224662.277;1708224663.679', '__user_triggered__': 'false'}",How are you feeling?,4
1302,1302,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708224757.040;1708224758.138"",""__user_triggered__"":""true""}",2024-02-17 21:52:38.138,t0010@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708224757.040;1708224758.138', '__user_triggered__': 'true'}",How are you feeling?,4
1303,1303,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708227004.183;1708227006.916"",""__user_triggered__"":""false""}",2024-02-17 22:30:06.915,t0005@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708227004.183;1708227006.916', '__user_triggered__': 'false'}",How are you feeling?,4
1304,1304,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708228030,132;1708228031,984"",""__user_triggered__"":""false""}",2024-02-17 22:47:11.983,t0008@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708228030,132;1708228031,984', '__user_triggered__': 'false'}",How are you feeling?,4
1309,1309,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708228861.541;1708228863.035"",""__user_triggered__"":""false""}",2024-02-17 21:01:03.035,t0009@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708228861.541;1708228863.035', '__user_triggered__': 'false'}",How are you feeling?,4
1313,1313,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708231596.451;1708231599.633"",""__user_triggered__"":""true""}",2024-02-17 23:46:39.632,t0012@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708231596.451;1708231599.633', '__user_triggered__': 'true'}",How are you feeling?,5
1319,1319,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708259174.383;1708259176.933"",""__user_triggered__"":""true""}",2024-02-18 07:26:16.933,t0019@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708259174.383;1708259176.933', '__user_triggered__': 'true'}",How are you feeling?,4
1335,1335,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708283103.413;1708283105.006"",""__user_triggered__"":""true""}",2024-02-18 14:05:05.006,t0007@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708283103.413;1708283105.006', '__user_triggered__': 'true'}",How are you feeling?,4
1337,1337,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708284563.198;1708284564.599"",""__user_triggered__"":""true""}",2024-02-18 14:29:24.598,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708284563.198;1708284564.599', '__user_triggered__': 'true'}",How are you feeling?,4
1338,1338,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708284695.025;1708284695.911"",""__user_triggered__"":""true""}",2024-02-18 14:31:35.911,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708284695.025;1708284695.911', '__user_triggered__': 'true'}",How are you feeling?,4
1339,1339,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708284749.171;1708284750.429"",""__user_triggered__"":""true""}",2024-02-18 14:32:30.430,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708284749.171;1708284750.429', '__user_triggered__': 'true'}",How are you feeling?,4
1383,1383,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708304407.614;1708304410.268"",""__user_triggered__"":""false""}",2024-02-18 20:00:10.267,t0016@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708304407.614;1708304410.268', '__user_triggered__': 'false'}",How are you feeling?,5
1385,1385,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708305686,347;1708305691,162"",""__user_triggered__"":""false""}",2024-02-18 20:21:31.161,t0022@sreflect,"{'Q1': '2', '__name__': 'daily_weekday', 'RespTime_0': '1708305686,347;1708305691,162', '__user_triggered__': 'false'}",How are you feeling?,2
1388,1388,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708308273.906;1708308279.502"",""__user_triggered__"":""false""}",2024-02-18 21:04:39.502,t0015@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708308273.906;1708308279.502', '__user_triggered__': 'false'}",How are you feeling?,4
1389,1389,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708309460.079;1708309461.711"",""__user_triggered__"":""false""}",2024-02-18 21:24:21.710,t0006@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708309460.079;1708309461.711', '__user_triggered__': 'false'}",How are you feeling?,4
1390,1390,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708308152.799;1708308153.864"",""__user_triggered__"":""false""}",2024-02-18 21:02:33.864,t0012@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708308152.799;1708308153.864', '__user_triggered__': 'false'}",How are you feeling?,5
1391,1391,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708308167.683;1708308169.234"",""__user_triggered__"":""false""}",2024-02-18 21:02:49.233,t0019@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708308167.683;1708308169.234', '__user_triggered__': 'false'}",How are you feeling?,4
1392,1392,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1708309613.624;1708309615.071"",""__user_triggered__"":""false""}",2024-02-18 21:26:55.071,t0002@sreflect,"{'Q1': '2', '__name__': 'daily_weekday', 'RespTime_0': '1708309613.624;1708309615.071', '__user_triggered__': 'false'}",How are you feeling?,2
1393,1393,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708309810.599;1708309812.004"",""__user_triggered__"":""false""}",2024-02-18 21:30:12.003,t0003@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708309810.599;1708309812.004', '__user_triggered__': 'false'}",How are you feeling?,4
1394,1394,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708310314.591;1708310319.052"",""__user_triggered__"":""false""}",2024-02-18 21:38:39.052,t0004@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708310314.591;1708310319.052', '__user_triggered__': 'false'}",How are you feeling?,4
1395,1395,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1708309871.065;1708309879.322"",""__user_triggered__"":""false""}",2024-02-18 21:31:19.322,t0020@sreflect,"{'Q1': '3', '__name__': 'daily_weekday', 'RespTime_0': '1708309871.065;1708309879.322', '__user_triggered__': 'false'}",How are you feeling?,3
1396,1396,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708310896,860;1708310898,944"",""__user_triggered__"":""false""}",2024-02-18 21:48:18.944,t0008@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708310896,860;1708310898,944', '__user_triggered__': 'false'}",How are you feeling?,4
1397,1397,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708312681.355;1708312683.798"",""__user_triggered__"":""false""}",2024-02-18 22:18:03.798,t0014@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708312681.355;1708312683.798', '__user_triggered__': 'false'}",How are you feeling?,4
1398,1398,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708314145.609;1708314148.897"",""__user_triggered__"":""false""}",2024-02-18 22:42:28.897,t0005@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708314145.609;1708314148.897', '__user_triggered__': 'false'}",How are you feeling?,4
1399,1399,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708312460.566;1708312462.250"",""__user_triggered__"":""false""}",2024-02-18 22:14:22.250,t0010@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708312460.566;1708312462.250', '__user_triggered__': 'false'}",How are you feeling?,4
1402,1402,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708314388.704;1708314389.912"",""__user_triggered__"":""false""}",2024-02-18 22:46:29.911,t0007@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708314388.704;1708314389.912', '__user_triggered__': 'false'}",How are you feeling?,4
1409,1409,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708315205.240;1708315228.965"",""__user_triggered__"":""false""}",2024-02-18 21:00:28.964,t0009@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708315205.240;1708315228.965', '__user_triggered__': 'false'}",How are you feeling?,4
1453,1453,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708376677.785;1708376679.337"",""__user_triggered__"":""true""}",2024-02-19 16:04:39.336,t0018@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708376677.785;1708376679.337', '__user_triggered__': 'true'}",How are you feeling?,4
1467,1467,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708385435.736;1708385440.829"",""__user_triggered__"":""true""}",2024-02-19 18:30:40.828,t0006@sreflect,"{'Q1': '4', '__name__': 'daily_weekday', 'RespTime_0': '1708385435.736;1708385440.829', '__user_triggered__': 'true'}",How are you feeling?,4
1478,1478,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708392625.539;1708392626.806"",""__user_triggered__"":""false""}",2024-02-19 20:30:26.805,t0016@sreflect,"{'Q1': '5', '__name__': 'daily_weekday', 'RespTime_0': '1708392625.539;1708392626.806', '__user_triggered__': 'false'}",How are you feeling?,5
