,Unnamed: 0,data,day,uid,data_test,Q4_question,Q4_response
1563,1563,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708472075.734;1708472077.564"",""Q4: A bit of screen time mixed with some study chat could have unwound your evening."":""👍"",""__user_triggered__"":""false""}",2024-02-20 18:34:37.563,t0005@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708472075.734;1708472077.564', 'Q4: A bit of screen time mixed with some study chat could have unwound your evening.': '👍', '__user_triggered__': 'false'}",A bit of screen time mixed with some study chat could have unwound your evening.,👍
1564,1564,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708474205.534;1708474208.955"",""Q4: Chilled in your favorite spot with your phone as your evening companion, right?"":""👍"",""__user_triggered__"":""false""}",2024-02-20 19:10:08.954,t0006@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708474205.534;1708474208.955', 'Q4: Chilled in your favorite spot with your phone as your evening companion, right?': '👍', '__user_triggered__': 'false'}","Chilled in your favorite spot with your phone as your evening companion, right?",👍
1565,1565,"{""Q4: Seems like your evening was paired with some leisurely strolls around your usual spots! 👎 if more on the move."":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708472694.155;1708472695.256"",""__user_triggered__"":""false""}",2024-02-20 18:44:55.256,t0007@sreflect,"{'Q4: Seems like your evening was paired with some leisurely strolls around your usual spots! 👎 if more on the move.': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708472694.155;1708472695.256', '__user_triggered__': 'false'}",Seems like your evening was paired with some leisurely strolls around your usual spots! 👎 if more on the move.,👍
1566,1566,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708472337.235;1708472340.322"",""Q4: Hope your evening's solo study session felt productive!"":""👍"",""__user_triggered__"":""false""}",2024-02-20 18:39:00.322,t0014@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708472337.235;1708472340.322', ""Q4: Hope your evening's solo study session felt productive!"": '👍', '__user_triggered__': 'false'}",Hope your evening's solo study session felt productive!,👍
1567,1567,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708472269.210;1708472272.877"",""__user_triggered__"":""false"",""Q4: Chill evening at one spot with screen time and some good conversations - sound about right?"":""👍""}",2024-02-20 18:37:52.881,t0018@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708472269.210;1708472272.877', '__user_triggered__': 'false', 'Q4: Chill evening at one spot with screen time and some good conversations - sound about right?': '👍'}",Chill evening at one spot with screen time and some good conversations - sound about right?,👍
1570,1570,"{""__name__"":""weekday_nudge_evening"",""Q4: Evening chill time at a friend's dorm feels like a perfect way to wrap up the day!"":""👍"",""RespTime_0"":""1708473520.421;1708473524.881"",""__user_triggered__"":""false""}",2024-02-20 18:58:44.881,t0004@sreflect,"{'__name__': 'weekday_nudge_evening', ""Q4: Evening chill time at a friend's dorm feels like a perfect way to wrap up the day!"": '👍', 'RespTime_0': '1708473520.421;1708473524.881', '__user_triggered__': 'false'}",Evening chill time at a friend's dorm feels like a perfect way to wrap up the day!,👍
1572,1572,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708479016.514;1708479020.600"",""Q4: Switching up your scenery in the evening could be a nice change of pace, right?"":""👍"",""__user_triggered__"":""false""}",2024-02-20 18:30:20.601,t0009@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708479016.514;1708479020.600', 'Q4: Switching up your scenery in the evening could be a nice change of pace, right?': '👍', '__user_triggered__': 'false'}","Switching up your scenery in the evening could be a nice change of pace, right?",👍
1638,1638,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558204.629;1708558208.204"",""Q4: Enjoyed some leisure time this evening to recharge, right? 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-21 18:30:08.204,t0020@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558204.629;1708558208.204', 'Q4: Enjoyed some leisure time this evening to recharge, right? 👍👎': '👍', '__user_triggered__': 'false'}","Enjoyed some leisure time this evening to recharge, right? 👍👎",👍
1639,1639,"{""Q4: Hunkering down in one spot this evening could have been the perfect chance to recharge. 👍👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558211.571;1708558214.762"",""__user_triggered__"":""false""}",2024-02-21 18:30:14.762,t0003@sreflect,"{'Q4: Hunkering down in one spot this evening could have been the perfect chance to recharge. 👍👎': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558211.571;1708558214.762', '__user_triggered__': 'false'}",Hunkering down in one spot this evening could have been the perfect chance to recharge. 👍👎,👍
1640,1640,"{""__name__"":""weekday_nudge_evening"",""Q4: Balancing study spaces with dorm living makes for a well-rounded evening, doesn't it?"":""👍"",""RespTime_0"":""1708558216.843;1708558222.733"",""__user_triggered__"":""false""}",2024-02-21 18:30:22.733,t0004@sreflect,"{'__name__': 'weekday_nudge_evening', ""Q4: Balancing study spaces with dorm living makes for a well-rounded evening, doesn't it?"": '👍', 'RespTime_0': '1708558216.843;1708558222.733', '__user_triggered__': 'false'}","Balancing study spaces with dorm living makes for a well-rounded evening, doesn't it?",👍
1641,1641,"{""Q4: Chilling at a friend's dorm was a cozy pick for the evening, huh?"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558432.778;1708558434.465"",""__user_triggered__"":""false""}",2024-02-21 18:33:54.464,t0005@sreflect,"{""Q4: Chilling at a friend's dorm was a cozy pick for the evening, huh?"": '👎', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558432.778;1708558434.465', '__user_triggered__': 'false'}","Chilling at a friend's dorm was a cozy pick for the evening, huh?",👎
1642,1642,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558266.397;1708558268.937"",""Q4: Sticking to your favorite study spot this evening might have helped you focus and get things done!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 18:31:08.937,t0010@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558266.397;1708558268.937', 'Q4: Sticking to your favorite study spot this evening might have helped you focus and get things done!': '👍', '__user_triggered__': 'false'}",Sticking to your favorite study spot this evening might have helped you focus and get things done!,👍
1643,1643,"{""Q4: Your favorite evening spot for screen time must have a comfy seat! 👍 or 👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558204.648;1708558208.344"",""__user_triggered__"":""false""}",2024-02-21 18:30:08.344,t0012@sreflect,"{'Q4: Your favorite evening spot for screen time must have a comfy seat! 👍 or 👎': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558204.648;1708558208.344', '__user_triggered__': 'false'}",Your favorite evening spot for screen time must have a comfy seat! 👍 or 👎,👍
1644,1644,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558205.860;1708558210.851"",""__user_triggered__"":""false"",""Q4: Enjoyed some quality conversations in a cozy spot on campus this evening, didn't you?"":""👍""}",2024-02-21 18:30:10.852,t0013@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558205.860;1708558210.851', '__user_triggered__': 'false', ""Q4: Enjoyed some quality conversations in a cozy spot on campus this evening, didn't you?"": '👍'}","Enjoyed some quality conversations in a cozy spot on campus this evening, didn't you?",👍
1645,1645,"{""Q4: Feeling like you've conquered at least one tough task during your studies this evening? 🗻📚"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558297.471;1708558307.808"",""__user_triggered__"":""false""}",2024-02-21 18:31:47.808,t0017@sreflect,"{""Q4: Feeling like you've conquered at least one tough task during your studies this evening? 🗻📚"": '👎', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558297.471;1708558307.808', '__user_triggered__': 'false'}",Feeling like you've conquered at least one tough task during your studies this evening? 🗻📚,👎
1646,1646,"{""Q4: Balancing walks and talks with a dash of screen time seems to be your evening routine! 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558247.374;1708558250.527"",""__user_triggered__"":""false""}",2024-02-21 18:30:50.526,t0019@sreflect,"{'Q4: Balancing walks and talks with a dash of screen time seems to be your evening routine! 👍 or 👎?': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558247.374;1708558250.527', '__user_triggered__': 'false'}",Balancing walks and talks with a dash of screen time seems to be your evening routine! 👍 or 👎?,👍
1647,1647,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558340.320;1708558437.005"",""__user_triggered__"":""false"",""Q4: Checking in - screen time and deep dives into conversations likely made for a varied evening, huh?"":""👍""}",2024-02-21 18:33:57.005,t0002@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558340.320;1708558437.005', '__user_triggered__': 'false', 'Q4: Checking in - screen time and deep dives into conversations likely made for a varied evening, huh?': '👍'}","Checking in - screen time and deep dives into conversations likely made for a varied evening, huh?",👍
1648,1648,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708558206.428;1708558210.213"",""__user_triggered__"":""false"",""Q4: Balancing study spot focus with dorm downtime this evening seems like your jam!"":""👍""}",2024-02-21 18:30:10.213,t0018@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708558206.428;1708558210.213', '__user_triggered__': 'false', 'Q4: Balancing study spot focus with dorm downtime this evening seems like your jam!': '👍'}",Balancing study spot focus with dorm downtime this evening seems like your jam!,👍
1649,1649,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708560338,854;1708560344,433"",""Q4: Hope you enjoyed some me-time during your quiet evening at the dorm!"":""👎"",""__user_triggered__"":""false""}",2024-02-21 19:05:44.433,t0022@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708560338,854;1708560344,433', 'Q4: Hope you enjoyed some me-time during your quiet evening at the dorm!': '👎', '__user_triggered__': 'false'}",Hope you enjoyed some me-time during your quiet evening at the dorm!,👎
1650,1650,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708561891.029;1708561922.006"",""Q4: Maybe a little academic hustle at the study spot energized your evening?"":""👎"",""__user_triggered__"":""false""}",2024-02-21 19:32:02.006,t0015@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708561891.029;1708561922.006', 'Q4: Maybe a little academic hustle at the study spot energized your evening?': '👎', '__user_triggered__': 'false'}",Maybe a little academic hustle at the study spot energized your evening?,👎
1651,1651,"{""Q4: Zapping between study sessions and chats might have made your evening fly by!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708562144,560;1708562147,823"",""__user_triggered__"":""false""}",2024-02-21 19:35:47.822,t0008@sreflect,"{'Q4: Zapping between study sessions and chats might have made your evening fly by!': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708562144,560;1708562147,823', '__user_triggered__': 'false'}",Zapping between study sessions and chats might have made your evening fly by!,👍
1652,1652,"{""Q4: Holding down the fort in one spot all evening can be pretty cozy!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708564491.010;1708564495.687"",""__user_triggered__"":""false""}",2024-02-21 20:14:55.688,t0014@sreflect,"{'Q4: Holding down the fort in one spot all evening can be pretty cozy!': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708564491.010;1708564495.687', '__user_triggered__': 'false'}",Holding down the fort in one spot all evening can be pretty cozy!,👍
1653,1653,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708561804.419;1708561809.224"",""__user_triggered__"":""false"",""Q4: A mostly stationary evening with your screen for company could have felt pretty zen. 👍👎"":""👎""}",2024-02-21 19:30:09.224,t0016@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708561804.419;1708561809.224', '__user_triggered__': 'false', 'Q4: A mostly stationary evening with your screen for company could have felt pretty zen. 👍👎': '👎'}",A mostly stationary evening with your screen for company could have felt pretty zen. 👍👎,👎
1656,1656,"{""Q4: Evening might have come with a cozy stint at the dorm! Thumbs down if you ventured out."":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708564729.970;1708564734.131"",""__user_triggered__"":""false""}",2024-02-21 20:18:54.131,t0007@sreflect,"{'Q4: Evening might have come with a cozy stint at the dorm! Thumbs down if you ventured out.': '👎', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708564729.970;1708564734.131', '__user_triggered__': 'false'}",Evening might have come with a cozy stint at the dorm! Thumbs down if you ventured out.,👎
1657,1657,"{""Q4: One spot really caught your attention for a while this evening. Feeling like a nest?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708566687.517;1708566688.743"",""__user_triggered__"":""false""}",2024-02-21 18:51:28.743,t0009@sreflect,"{'Q4: One spot really caught your attention for a while this evening. Feeling like a nest?': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708566687.517;1708566688.743', '__user_triggered__': 'false'}",One spot really caught your attention for a while this evening. Feeling like a nest?,👍
1722,1722,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644604.561;1708644609.021"",""Q4: Zooming from place to place this evening might have felt like a mini adventure!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:30:09.020,t0002@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644604.561;1708644609.021', 'Q4: Zooming from place to place this evening might have felt like a mini adventure!': '👍', '__user_triggered__': 'false'}",Zooming from place to place this evening might have felt like a mini adventure!,👍
1723,1723,"{""__name__"":""weekday_nudge_evening"",""Q4: Diving deep into one area of focus this evening could have really boosted that concentration!"":""👍"",""RespTime_0"":""1708645440.689;1708645449.457"",""__user_triggered__"":""false""}",2024-02-22 18:44:09.457,t0003@sreflect,"{'__name__': 'weekday_nudge_evening', 'Q4: Diving deep into one area of focus this evening could have really boosted that concentration!': '👍', 'RespTime_0': '1708645440.689;1708645449.457', '__user_triggered__': 'false'}",Diving deep into one area of focus this evening could have really boosted that concentration!,👍
1724,1724,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644604.031;1708644606.680"",""Q4: Evening chats at the study spots seem to make the pages fly by, huh? 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:30:06.680,t0004@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644604.031;1708644606.680', 'Q4: Evening chats at the study spots seem to make the pages fly by, huh? 👍 or 👎?': '👍', '__user_triggered__': 'false'}","Evening chats at the study spots seem to make the pages fly by, huh? 👍 or 👎?",👍
1725,1725,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644648.312;1708644652.039"",""__user_triggered__"":""false"",""Q4: A little heart-to-heart at a friend's spot might have been the highlight of your evening! ✌🌟🏠"":""👎""}",2024-02-22 18:30:52.039,t0005@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644648.312;1708644652.039', '__user_triggered__': 'false', ""Q4: A little heart-to-heart at a friend's spot might have been the highlight of your evening! ✌🌟🏠"": '👎'}",A little heart-to-heart at a friend's spot might have been the highlight of your evening! ✌🌟🏠,👎
1726,1726,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645071.503;1708645076.058"",""__user_triggered__"":""false"",""Q4: Evening found you nestled in a familiar spot for a study session, I bet. 👍 or 👎"":""👍""}",2024-02-22 18:37:56.061,t0006@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708645071.503;1708645076.058', '__user_triggered__': 'false', 'Q4: Evening found you nestled in a familiar spot for a study session, I bet. 👍 or 👎': '👍'}","Evening found you nestled in a familiar spot for a study session, I bet. 👍 or 👎",👍
1727,1727,"{""Q4: Your evening might have been a smooth blend of steps and study."":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708646563,438;1708646568,216"",""__user_triggered__"":""false""}",2024-02-22 19:02:48.216,t0008@sreflect,"{'Q4: Your evening might have been a smooth blend of steps and study.': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708646563,438;1708646568,216', '__user_triggered__': 'false'}",Your evening might have been a smooth blend of steps and study.,👍
1728,1728,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644854.986;1708644856.338"",""Q4: Diving into evening studies likely helped tick some items off your to-do list!📝👍"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:34:16.338,t0010@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644854.986;1708644856.338', 'Q4: Diving into evening studies likely helped tick some items off your to-do list!📝👍': '👍', '__user_triggered__': 'false'}",Diving into evening studies likely helped tick some items off your to-do list!📝👍,👍
1729,1729,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644810,709;1708644814,494"",""Q4: Catching up on your favorite show might have made for a pleasant evening wind-down. 👍 or 👎?"":""👎"",""__user_triggered__"":""false""}",2024-02-22 18:33:34.496,t0011@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644810,709;1708644814,494', 'Q4: Catching up on your favorite show might have made for a pleasant evening wind-down. 👍 or 👎?': '👎', '__user_triggered__': 'false'}",Catching up on your favorite show might have made for a pleasant evening wind-down. 👍 or 👎?,👎
1730,1730,"{""Q4: Navigating through different spots during the evening must have made your day interesting! 👍👎"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645006.379;1708645010.697"",""__user_triggered__"":""false""}",2024-02-22 18:36:50.697,t0016@sreflect,"{'Q4: Navigating through different spots during the evening must have made your day interesting! 👍👎': '👎', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708645006.379;1708645010.697', '__user_triggered__': 'false'}",Navigating through different spots during the evening must have made your day interesting! 👍👎,👎
1731,1731,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644870.674;1708644878.070"",""__user_triggered__"":""false"",""Q4: Enjoyed a cozy stay in your favorite spot this evening?"":""👎""}",2024-02-22 18:34:38.071,t0017@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644870.674;1708644878.070', '__user_triggered__': 'false', 'Q4: Enjoyed a cozy stay in your favorite spot this evening?': '👎'}",Enjoyed a cozy stay in your favorite spot this evening?,👎
1732,1732,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644628.705;1708644629.837"",""__user_triggered__"":""false"",""Q4: Looks like you've been quite the social butterfly at different hangouts this evening!"":""👍""}",2024-02-22 18:30:29.838,t0018@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644628.705;1708644629.837', '__user_triggered__': 'false', ""Q4: Looks like you've been quite the social butterfly at different hangouts this evening!"": '👍'}",Looks like you've been quite the social butterfly at different hangouts this evening!,👍
1734,1734,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644792.275;1708644794.371"",""Q4: Engaging in-person chats likely made your screen time more enjoyable this evening!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:33:14.371,t0019@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644792.275;1708644794.371', 'Q4: Engaging in-person chats likely made your screen time more enjoyable this evening!': '👍', '__user_triggered__': 'false'}",Engaging in-person chats likely made your screen time more enjoyable this evening!,👍
1735,1735,"{""Q4: Your evening must have felt like a little campus tour with a mix of activities and chill time! 👍👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645428.606;1708645433.302"",""__user_triggered__"":""false""}",2024-02-22 18:43:53.302,t0020@sreflect,"{'Q4: Your evening must have felt like a little campus tour with a mix of activities and chill time! 👍👎': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708645428.606;1708645433.302', '__user_triggered__': 'false'}",Your evening must have felt like a little campus tour with a mix of activities and chill time! 👍👎,👍
1736,1736,"{""__name__"":""weekday_nudge_evening"",""Q4: Enjoying a cozy evening in the dorm, I bet it feels like a mini sanctuary!"":""👎"",""RespTime_0"":""1708644604,921;1708644608,219"",""__user_triggered__"":""false""}",2024-02-22 18:30:08.219,t0022@sreflect,"{'__name__': 'weekday_nudge_evening', 'Q4: Enjoying a cozy evening in the dorm, I bet it feels like a mini sanctuary!': '👎', 'RespTime_0': '1708644604,921;1708644608,219', '__user_triggered__': 'false'}","Enjoying a cozy evening in the dorm, I bet it feels like a mini sanctuary!",👎
1738,1738,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645475.121;1708645483.087"",""Q4: Balancing study hangouts with some good old solo time in the evening seems to suit you well!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:44:43.086,t0014@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708645475.121;1708645483.087', 'Q4: Balancing study hangouts with some good old solo time in the evening seems to suit you well!': '👍', '__user_triggered__': 'false'}",Balancing study hangouts with some good old solo time in the evening seems to suit you well!,👍
1740,1740,"{""Q4: A quick, relaxing stroll before evening screen time does wonders, doesn't it?"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644603.413;1708644605.828"",""__user_triggered__"":""false""}",2024-02-22 18:30:05.828,t0012@sreflect,"{""Q4: A quick, relaxing stroll before evening screen time does wonders, doesn't it?"": '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708644603.413;1708644605.828', '__user_triggered__': 'false'}","A quick, relaxing stroll before evening screen time does wonders, doesn't it?",👍
1744,1744,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708651813.685;1708651814.820"",""Q4: Keeping cozy in one spot for your evening work?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:30:14.819,t0009@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708651813.685;1708651814.820', 'Q4: Keeping cozy in one spot for your evening work?': '👍', '__user_triggered__': 'false'}",Keeping cozy in one spot for your evening work?,👍
1815,1815,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731442.240;1708731444.153"",""__user_triggered__"":""false"",""Q4: Leisure and study spots in the evening might have provided a nice little routine, right?"":""👍""}",2024-02-23 18:37:24.154,t0004@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731442.240;1708731444.153', '__user_triggered__': 'false', 'Q4: Leisure and study spots in the evening might have provided a nice little routine, right?': '👍'}","Leisure and study spots in the evening might have provided a nice little routine, right?",👍
1817,1817,"{""__name__"":""weekday_nudge_evening"",""Q4: Engaging in lively discussions at your study spot could be a highlight of your evening!"":""👎"",""RespTime_0"":""1708731005,404;1708731008,980"",""__user_triggered__"":""false""}",2024-02-23 18:30:08.980,t0011@sreflect,"{'__name__': 'weekday_nudge_evening', 'Q4: Engaging in lively discussions at your study spot could be a highlight of your evening!': '👎', 'RespTime_0': '1708731005,404;1708731008,980', '__user_triggered__': 'false'}",Engaging in lively discussions at your study spot could be a highlight of your evening!,👎
1818,1818,"{""Q4: The evening seemed full of lively chats and quite the exploratory spree!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731270.754;1708731275.196"",""__user_triggered__"":""false""}",2024-02-23 18:34:35.196,t0016@sreflect,"{'Q4: The evening seemed full of lively chats and quite the exploratory spree!': '👍', '__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731270.754;1708731275.196', '__user_triggered__': 'false'}",The evening seemed full of lively chats and quite the exploratory spree!,👍
1819,1819,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731134.303;1708731139.144"",""Q4: Switching up your environment might add some energy to your evening routine. 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-23 18:32:19.144,t0017@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731134.303;1708731139.144', 'Q4: Switching up your environment might add some energy to your evening routine. 👍👎': '👍', '__user_triggered__': 'false'}",Switching up your environment might add some energy to your evening routine. 👍👎,👍
1820,1820,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731293.367;1708731295.912"",""Q4: Enjoying the variety in your evening locations keeps things interesting, doesn't it?"":""👍"",""__user_triggered__"":""false""}",2024-02-23 18:34:55.911,t0019@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731293.367;1708731295.912', ""Q4: Enjoying the variety in your evening locations keeps things interesting, doesn't it?"": '👍', '__user_triggered__': 'false'}","Enjoying the variety in your evening locations keeps things interesting, doesn't it?",👍
1821,1821,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731455.558;1708731460.093"",""Q4: Zooming from place to place this evening might have felt like a mini adventure!"":""👍"",""__user_triggered__"":""false""}",2024-02-23 18:37:40.092,t0002@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731455.558;1708731460.093', 'Q4: Zooming from place to place this evening might have felt like a mini adventure!': '👍', '__user_triggered__': 'false'}",Zooming from place to place this evening might have felt like a mini adventure!,👍
1822,1822,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731328.827;1708731332.641"",""Q4: Evening walks can be quite the unplugged adventure, huh?"":""👍"",""__user_triggered__"":""false""}",2024-02-23 18:35:32.644,t0006@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731328.827;1708731332.641', 'Q4: Evening walks can be quite the unplugged adventure, huh?': '👍', '__user_triggered__': 'false'}","Evening walks can be quite the unplugged adventure, huh?",👍
1823,1823,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731629,353;1708731633,285"",""Q4: Evening might have struck a nice balance with screen and in-person conversations."":""👍"",""__user_triggered__"":""false""}",2024-02-23 18:40:33.285,t0008@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731629,353;1708731633,285', 'Q4: Evening might have struck a nice balance with screen and in-person conversations.': '👍', '__user_triggered__': 'false'}",Evening might have struck a nice balance with screen and in-person conversations.,👍
1824,1824,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708731086.726;1708731088.279"",""Q4: Engaging with your screen in your favorite spot this evening must have felt like productive time well spent! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-23 18:31:28.279,t0010@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708731086.726;1708731088.279', 'Q4: Engaging with your screen in your favorite spot this evening must have felt like productive time well spent! 👍 or 👎?': '👍', '__user_triggered__': 'false'}",Engaging with your screen in your favorite spot this evening must have felt like productive time well spent! 👍 or 👎?,👍
1825,1825,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708732099.736;1708732101.003"",""__user_triggered__"":""false"",""Q4: Looks like you've been quite the social butterfly at different hangouts this evening!"":""👍""}",2024-02-23 18:48:21.005,t0018@sreflect,"{'__name__': 'weekday_nudge_evening', 'RespTime_0': '1708732099.736;1708732101.003', '__user_triggered__': 'false', ""Q4: Looks like you've been quite the social butterfly at different hangouts this evening!"": '👍'}",Looks like you've been quite the social butterfly at different hangouts this evening!,👍
1826,1826,"{""__name__"":""weekday_nudge_evening"",""Q4: Enjoyed a good chat in a cozy spot this evening? 👍👎"":""👍"",""RespTime_0"":""1708732155.509;1708732157.422"",""__user_triggered__"":""false""}",2024-02-23 18:49:17.421,t0005@sreflect,"{'__name__': 'weekday_nudge_evening', 'Q4: Enjoyed a good chat in a cozy spot this evening? 👍👎': '👍', 'RespTime_0': '1708732155.509;1708732157.422', '__user_triggered__': 'false'}",Enjoyed a good chat in a cozy spot this evening? 👍👎,👍
