,Unnamed: 0,data,day,uid,data_test,Q5_question,Q5_response
1234,1234,"{""Q5: Catching up on some indoor leisure tonight, were you? 🌙✨"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708144203.176;1708144207.308"",""__user_triggered__"":""false""}",2024-02-16 23:30:07.309,t0015@sreflect,"{'Q5: Catching up on some indoor leisure tonight, were you? 🌙✨': '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708144203.176;1708144207.308', '__user_triggered__': 'false'}","Catching up on some indoor leisure tonight, were you? 🌙✨",👎
1235,1235,"{""Q5: Your screen and social app game might have been strong at home tonight! 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708142406.926;1708142411.643"",""__user_triggered__"":""false""}",2024-02-16 23:00:11.650,t0016@sreflect,"{'Q5: Your screen and social app game might have been strong at home tonight! 👍👎': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708142406.926;1708142411.643', '__user_triggered__': 'false'}",Your screen and social app game might have been strong at home tonight! 👍👎,👍
1236,1236,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708144660.160;1708144663.331"",""__user_triggered__"":""false"",""Q5: Catching up on in-person chats with friends during your travels today might've been refreshing."":""👍""}",2024-02-16 23:37:43.331,t0012@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708144660.160;1708144663.331', '__user_triggered__': 'false', ""Q5: Catching up on in-person chats with friends during your travels today might've been refreshing."": '👍'}",Catching up on in-person chats with friends during your travels today might've been refreshing.,👍
1237,1237,"{""Q5: Dorm sweet dorm might just be where tonight's productivity and socializing harmonized perfectly. 👎 if not quite right."":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708145275.140;1708145277.298"",""__user_triggered__"":""false""}",2024-02-16 23:47:57.299,t0007@sreflect,"{""Q5: Dorm sweet dorm might just be where tonight's productivity and socializing harmonized perfectly. 👎 if not quite right."": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708145275.140;1708145277.298', '__user_triggered__': 'false'}",Dorm sweet dorm might just be where tonight's productivity and socializing harmonized perfectly. 👎 if not quite right.,👍
1238,1238,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708150198.393;1708150199.891"",""__user_triggered__"":""false""}",2024-02-16 23:09:59.891,t0009@sreflect,"{'Q5: Connecting through phone calls could really add a personal touch to your day!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708150198.393;1708150199.891', '__user_triggered__': 'false'}",Connecting through phone calls could really add a personal touch to your day!,👍
1305,1305,"{""__name__"":""weekday_nudge_night"",""Q5: Seems like those friendly catch-ups at friends' dorms added a nice spark to your night!"":""👎"",""RespTime_0"":""1708229412.433;1708229416.330"",""__user_triggered__"":""false""}",2024-02-17 23:10:16.331,t0002@sreflect,"{'__name__': 'weekday_nudge_night', ""Q5: Seems like those friendly catch-ups at friends' dorms added a nice spark to your night!"": '👎', 'RespTime_0': '1708229412.433;1708229416.330', '__user_triggered__': 'false'}",Seems like those friendly catch-ups at friends' dorms added a nice spark to your night!,👎
1306,1306,"{""Q5: Chatting at a friend's dorm seems like a great way to wrap up the day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708228804.017;1708228807.647"",""__user_triggered__"":""false""}",2024-02-17 23:00:07.647,t0004@sreflect,"{""Q5: Chatting at a friend's dorm seems like a great way to wrap up the day!"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708228804.017;1708228807.647', '__user_triggered__': 'false'}",Chatting at a friend's dorm seems like a great way to wrap up the day!,👍
1307,1307,"{""Q5: Looks like you juggled between connecting online and catching up with friends in person today!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708228881.768;1708228885.326"",""__user_triggered__"":""false""}",2024-02-17 23:01:25.325,t0005@sreflect,"{'Q5: Looks like you juggled between connecting online and catching up with friends in person today!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708228881.768;1708228885.326', '__user_triggered__': 'false'}",Looks like you juggled between connecting online and catching up with friends in person today!,👍
1308,1308,"{""__name__"":""weekday_nudge_night"",""Q5: Social apps may have added some fun to your night! 👍 or 👎?"":""👍"",""RespTime_0"":""1708229011.739;1708229014.674"",""__user_triggered__"":""false""}",2024-02-17 23:03:34.674,t0006@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Social apps may have added some fun to your night! 👍 or 👎?': '👍', 'RespTime_0': '1708229011.739;1708229014.674', '__user_triggered__': 'false'}",Social apps may have added some fun to your night! 👍 or 👎?,👍
1310,1310,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708229811.165;1708229813.028"",""__user_triggered__"":""false"",""Q5: Navigated your day with a mix of footsteps and screen taps, I'm sensing!"":""👍""}",2024-02-17 23:16:53.029,t0018@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708229811.165;1708229813.028', '__user_triggered__': 'false', ""Q5: Navigated your day with a mix of footsteps and screen taps, I'm sensing!"": '👍'}","Navigated your day with a mix of footsteps and screen taps, I'm sensing!",👍
1311,1311,"{""__name__"":""weekday_nudge_night"",""Q5: Catching up on social and communication apps might have perked up your night!"":""👍"",""RespTime_0"":""1708230795,751;1708230799,259"",""__user_triggered__"":""false""}",2024-02-17 23:33:19.259,t0008@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Catching up on social and communication apps might have perked up your night!': '👍', 'RespTime_0': '1708230795,751;1708230799,259', '__user_triggered__': 'false'}",Catching up on social and communication apps might have perked up your night!,👍
1312,1312,"{""Q5: Navigated your way through various spots and stayed social while on the go today! 👍 or 👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708231582.649;1708231590.674"",""__user_triggered__"":""false""}",2024-02-17 23:46:30.674,t0012@sreflect,"{'Q5: Navigated your way through various spots and stayed social while on the go today! 👍 or 👎': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708231582.649;1708231590.674', '__user_triggered__': 'false'}",Navigated your way through various spots and stayed social while on the go today! 👍 or 👎,👍
1314,1314,"{""Q5: Looks like your night was a blend of screen time and meaningful in-person chats!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708230779.598;1708230781.827"",""__user_triggered__"":""false""}",2024-02-17 23:33:01.826,t0014@sreflect,"{'Q5: Looks like your night was a blend of screen time and meaningful in-person chats!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708230779.598;1708230781.827', '__user_triggered__': 'false'}",Looks like your night was a blend of screen time and meaningful in-person chats!,👍
1315,1315,"{""Q5: Whew, that screen time has been tapping at your attention today!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708230611.775;1708230620.591"",""__user_triggered__"":""false""}",2024-02-17 23:30:20.592,t0020@sreflect,"{'Q5: Whew, that screen time has been tapping at your attention today!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708230611.775;1708230620.591', '__user_triggered__': 'false'}","Whew, that screen time has been tapping at your attention today!",👍
1316,1316,"{""Q5: Enjoying those real-world conversations must make the screen chats more meaningful, right?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708230638,225;1708230641,619"",""__user_triggered__"":""false""}",2024-02-17 23:30:41.619,t0011@sreflect,"{'Q5: Enjoying those real-world conversations must make the screen chats more meaningful, right?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708230638,225;1708230641,619', '__user_triggered__': 'false'}","Enjoying those real-world conversations must make the screen chats more meaningful, right?",👍
1317,1317,"{""Q5: You must've had some enriching conversations today!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708232014,655;1708232017,345"",""__user_triggered__"":""false""}",2024-02-17 23:53:37.345,t0022@sreflect,"{""Q5: You must've had some enriching conversations today!"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708232014,655;1708232017,345', '__user_triggered__': 'false'}",You must've had some enriching conversations today!,👍
1318,1318,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708236096.117;1708236098.342"",""__user_triggered__"":""false""}",2024-02-17 23:01:38.342,t0009@sreflect,"{'Q5: Connecting through phone calls could really add a personal touch to your day!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708236096.117;1708236098.342', '__user_triggered__': 'false'}",Connecting through phone calls could really add a personal touch to your day!,👍
1400,1400,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315288.166;1708315292.364"",""Q5: Dinner conversations at the cafeteria are like secret sauce for a great evening!"":""👍"",""__user_triggered__"":""false""}",2024-02-18 23:01:32.364,t0004@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708315288.166;1708315292.364', 'Q5: Dinner conversations at the cafeteria are like secret sauce for a great evening!': '👍', '__user_triggered__': 'false'}",Dinner conversations at the cafeteria are like secret sauce for a great evening!,👍
1401,1401,"{""Q5: Chatting and app-time rounded out your night, offering a mix of tech and talk!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315217.017;1708315219.626"",""__user_triggered__"":""false""}",2024-02-18 23:00:19.625,t0005@sreflect,"{'Q5: Chatting and app-time rounded out your night, offering a mix of tech and talk!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708315217.017;1708315219.626', '__user_triggered__': 'false'}","Chatting and app-time rounded out your night, offering a mix of tech and talk!",👍
1403,1403,"{""Q5: Exploring different settings today might have kept your mind engaged!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315214,453;1708315218,036"",""__user_triggered__"":""false""}",2024-02-18 23:00:18.036,t0008@sreflect,"{'Q5: Exploring different settings today might have kept your mind engaged!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708315214,453;1708315218,036', '__user_triggered__': 'false'}",Exploring different settings today might have kept your mind engaged!,👍
1404,1404,"{""Q5: Chatted enough at home base to feel recharged tonight?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315206.174;1708315209.698"",""__user_triggered__"":""false""}",2024-02-18 23:00:09.700,t0014@sreflect,"{'Q5: Chatted enough at home base to feel recharged tonight?': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708315206.174;1708315209.698', '__user_triggered__': 'false'}",Chatted enough at home base to feel recharged tonight?,👍
1405,1405,"{""Q5: Engaging in face-to-face chats probably sparked some great ideas today! 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315223.821;1708315232.053"",""__user_triggered__"":""false""}",2024-02-18 23:00:32.052,t0020@sreflect,"{'Q5: Engaging in face-to-face chats probably sparked some great ideas today! 👍👎': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708315223.821;1708315232.053', '__user_triggered__': 'false'}",Engaging in face-to-face chats probably sparked some great ideas today! 👍👎,👍
1406,1406,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315219,935;1708315227,399"",""Q5: Enjoyed a cozy night in at the dorm, didn't we?"":""👍"",""__user_triggered__"":""false""}",2024-02-18 23:00:27.398,t0022@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708315219,935;1708315227,399', ""Q5: Enjoyed a cozy night in at the dorm, didn't we?"": '👍', '__user_triggered__': 'false'}","Enjoyed a cozy night in at the dorm, didn't we?",👍
1407,1407,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315257.956;1708315262.772"",""__user_triggered__"":""false"",""Q5: Stayed in one cozy location tonight with good company from your phone and chats? 👍 or 👎"":""👍""}",2024-02-18 23:01:02.773,t0006@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708315257.956;1708315262.772', '__user_triggered__': 'false', 'Q5: Stayed in one cozy location tonight with good company from your phone and chats? 👍 or 👎': '👍'}",Stayed in one cozy location tonight with good company from your phone and chats? 👍 or 👎,👍
1408,1408,"{""Q5: Cozy dorm nights with light-hearted convos might have been a highlight today! 👎 if not."":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708315204.967;1708315206.740"",""__user_triggered__"":""false""}",2024-02-18 23:00:06.740,t0007@sreflect,"{'Q5: Cozy dorm nights with light-hearted convos might have been a highlight today! 👎 if not.': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708315204.967;1708315206.740', '__user_triggered__': 'false'}",Cozy dorm nights with light-hearted convos might have been a highlight today! 👎 if not.,👍
1410,1410,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708317003.209;1708317008.341"",""Q5: Embracing the quiet of the night with a good rest at home, I hope! 🌙✨"":""👍"",""__user_triggered__"":""false""}",2024-02-18 23:30:08.341,t0015@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708317003.209;1708317008.341', 'Q5: Embracing the quiet of the night with a good rest at home, I hope! 🌙✨': '👍', '__user_triggered__': 'false'}","Embracing the quiet of the night with a good rest at home, I hope! 🌙✨",👍
1412,1412,"{""__name__"":""weekday_nudge_night"",""Q5: Tonight's chat and screen time at the dorm probably felt like hitting the sweet spot, right?"":""👎"",""RespTime_0"":""1708315865.218;1708315871.332"",""__user_triggered__"":""false""}",2024-02-18 23:11:11.332,t0002@sreflect,"{'__name__': 'weekday_nudge_night', ""Q5: Tonight's chat and screen time at the dorm probably felt like hitting the sweet spot, right?"": '👎', 'RespTime_0': '1708315865.218;1708315871.332', '__user_triggered__': 'false'}","Tonight's chat and screen time at the dorm probably felt like hitting the sweet spot, right?",👎
1413,1413,"{""Q5: Diving into different apps tonight might've mixed a bit of leisure with the hustle."":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708317201.224;1708317205.601"",""__user_triggered__"":""false""}",2024-02-18 23:33:25.601,t0003@sreflect,"{""Q5: Diving into different apps tonight might've mixed a bit of leisure with the hustle."": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708317201.224;1708317205.601', '__user_triggered__': 'false'}",Diving into different apps tonight might've mixed a bit of leisure with the hustle.,👍
1414,1414,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708316683.329;1708316685.572"",""Q5: Balanced some walk-and-talk with screen time tonight, didn't you?"":""👍"",""__user_triggered__"":""false""}",2024-02-18 23:24:45.572,t0012@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708316683.329;1708316685.572', ""Q5: Balanced some walk-and-talk with screen time tonight, didn't you?"": '👍', '__user_triggered__': 'false'}","Balanced some walk-and-talk with screen time tonight, didn't you?",👍
1415,1415,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708318072.351;1708318075.409"",""Q5: Mixing between being on-the-move and screen time made for a dynamic night, right?"":""👍"",""__user_triggered__"":""false""}",2024-02-18 23:47:55.411,t0018@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708318072.351;1708318075.409', 'Q5: Mixing between being on-the-move and screen time made for a dynamic night, right?': '👍', '__user_triggered__': 'false'}","Mixing between being on-the-move and screen time made for a dynamic night, right?",👍
1416,1416,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708322423.836;1708322424.863"",""__user_triggered__"":""false""}",2024-02-18 23:00:24.862,t0009@sreflect,"{'Q5: Connecting through phone calls could really add a personal touch to your day!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708322423.836;1708322424.863', '__user_triggered__': 'false'}",Connecting through phone calls could really add a personal touch to your day!,👍
1491,1491,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708401811.623;1708401829.736"",""Q5: Your phone was quite the social butterfly with you tonight!"":""👎"",""__user_triggered__"":""false""}",2024-02-19 23:03:49.740,t0006@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708401811.623;1708401829.736', 'Q5: Your phone was quite the social butterfly with you tonight!': '👎', '__user_triggered__': 'false'}",Your phone was quite the social butterfly with you tonight!,👎
1493,1493,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708403807.900;1708403933.731"",""__user_triggered__"":""false"",""Q5: Exploring and learning in different places on campus today kept things interesting!"":""👍""}",2024-02-19 23:38:53.732,t0002@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708403807.900;1708403933.731', '__user_triggered__': 'false', 'Q5: Exploring and learning in different places on campus today kept things interesting!': '👍'}",Exploring and learning in different places on campus today kept things interesting!,👍
1494,1494,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708402181.337;1708402184.174"",""__user_triggered__"":""false"",""Q5: Mingling at a couple of different spots probably jazzed up your night! 👍👎"":""👍""}",2024-02-19 23:09:44.174,t0005@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708402181.337;1708402184.174', '__user_triggered__': 'false', 'Q5: Mingling at a couple of different spots probably jazzed up your night! 👍👎': '👍'}",Mingling at a couple of different spots probably jazzed up your night! 👍👎,👍
1496,1496,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708402140.988;1708402142.598"",""Q5: Cafeteria catch-ups with friends must have spiced up your day! 👎 if they didn't."":""👍"",""__user_triggered__"":""false""}",2024-02-19 23:09:02.598,t0007@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708402140.988;1708402142.598', ""Q5: Cafeteria catch-ups with friends must have spiced up your day! 👎 if they didn't."": '👍', '__user_triggered__': 'false'}",Cafeteria catch-ups with friends must have spiced up your day! 👎 if they didn't.,👍
1498,1498,"{""Q5: A quiet night with a mix of movement and screen glow might have been just what you needed! 👍 or 👎?"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708401610,478;1708401621,519"",""__user_triggered__"":""false""}",2024-02-19 23:00:21.523,t0011@sreflect,"{'Q5: A quiet night with a mix of movement and screen glow might have been just what you needed! 👍 or 👎?': '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708401610,478;1708401621,519', '__user_triggered__': 'false'}",A quiet night with a mix of movement and screen glow might have been just what you needed! 👍 or 👎?,👎
1499,1499,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708403010.474;1708403014.200"",""__user_triggered__"":""false"",""Q5: Balancing study with some friendly chatter makes for a perfect night, doesn't it?"":""👍""}",2024-02-19 23:23:34.201,t0014@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708403010.474;1708403014.200', '__user_triggered__': 'false', ""Q5: Balancing study with some friendly chatter makes for a perfect night, doesn't it?"": '👍'}","Balancing study with some friendly chatter makes for a perfect night, doesn't it?",👍
1500,1500,"{""Q5: Switching between catch-ups in person and convo through screens must have kept your evening interesting!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708401699.475;1708401702.468"",""__user_triggered__"":""false""}",2024-02-19 23:01:42.467,t0018@sreflect,"{'Q5: Switching between catch-ups in person and convo through screens must have kept your evening interesting!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708401699.475;1708401702.468', '__user_triggered__': 'false'}",Switching between catch-ups in person and convo through screens must have kept your evening interesting!,👍
1502,1502,"{""Q5: Dorm chats sure make the evening cozy, huh?"":""👎"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708402418,924;1708402422,845"",""__user_triggered__"":""false""}",2024-02-19 23:13:42.845,t0022@sreflect,"{'Q5: Dorm chats sure make the evening cozy, huh?': '👎', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708402418,924;1708402422,845', '__user_triggered__': 'false'}","Dorm chats sure make the evening cozy, huh?",👎
1503,1503,"{""Q5: Strolling between spots today could've been a nice change of pace. 👍👎"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708404138.730;1708404143.693"",""__user_triggered__"":""false""}",2024-02-19 23:42:23.693,t0003@sreflect,"{""Q5: Strolling between spots today could've been a nice change of pace. 👍👎"": '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708404138.730;1708404143.693', '__user_triggered__': 'false'}",Strolling between spots today could've been a nice change of pace. 👍👎,👍
1504,1504,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708404318,666;1708404322,865"",""__user_triggered__"":""false"",""Q5: Enjoying a cozy night in might have been just the recharge you needed!"":""👍""}",2024-02-19 23:45:22.865,t0008@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708404318,666;1708404322,865', '__user_triggered__': 'false', 'Q5: Enjoying a cozy night in might have been just the recharge you needed!': '👍'}",Enjoying a cozy night in might have been just the recharge you needed!,👍
1506,1506,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708404055.656;1708404060.304"",""Q5: Ending the day with some familiar faces at the dorm, I see! 👍👎"":""👎"",""__user_triggered__"":""false""}",2024-02-19 23:41:00.305,t0020@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708404055.656;1708404060.304', 'Q5: Ending the day with some familiar faces at the dorm, I see! 👍👎': '👎', '__user_triggered__': 'false'}","Ending the day with some familiar faces at the dorm, I see! 👍👎",👎
1507,1507,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708410611.395;1708410612.907"",""__user_triggered__"":""false""}",2024-02-19 23:30:12.907,t0009@sreflect,"{'Q5: Connecting through phone calls could really add a personal touch to your day!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708410611.395;1708410612.907', '__user_triggered__': 'false'}",Connecting through phone calls could really add a personal touch to your day!,👍
1589,1589,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488024.526;1708488028.121"",""Q5: Nighttime seemed to wrap up with a solid combo of dorm life and screen time!🏠📱👍 or not so much?"":""👍"",""__user_triggered__"":""false""}",2024-02-20 23:00:28.127,t0018@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708488024.526;1708488028.121', 'Q5: Nighttime seemed to wrap up with a solid combo of dorm life and screen time!🏠📱👍 or not so much?': '👍', '__user_triggered__': 'false'}",Nighttime seemed to wrap up with a solid combo of dorm life and screen time!🏠📱👍 or not so much?,👍
1590,1590,"{""Q5: An evening stroll and a quick gym moment made today pretty dynamic!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488004.320;1708488007.358"",""__user_triggered__"":""false""}",2024-02-20 23:00:07.358,t0002@sreflect,"{'Q5: An evening stroll and a quick gym moment made today pretty dynamic!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708488004.320;1708488007.358', '__user_triggered__': 'false'}",An evening stroll and a quick gym moment made today pretty dynamic!,👍
1591,1591,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488003.901;1708488005.807"",""__user_triggered__"":""false"",""Q5: Hanging out at friends’ dorms probably felt like a home away from home tonight!"":""👍""}",2024-02-20 23:00:05.806,t0004@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708488003.901;1708488005.807', '__user_triggered__': 'false', 'Q5: Hanging out at friends’ dorms probably felt like a home away from home tonight!': '👍'}",Hanging out at friends’ dorms probably felt like a home away from home tonight!,👍
1592,1592,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488360.755;1708488364.174"",""__user_triggered__"":""false"",""Q5: Heavy dorm chat today could've been your jam this night! 👎 if it wasn't."":""👎""}",2024-02-20 23:06:04.174,t0007@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708488360.755;1708488364.174', '__user_triggered__': 'false', ""Q5: Heavy dorm chat today could've been your jam this night! 👎 if it wasn't."": '👎'}",Heavy dorm chat today could've been your jam this night! 👎 if it wasn't.,👎
1593,1593,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488225,405;1708488229,841"",""__user_triggered__"":""false"",""Q5: Cozying up at home for the evening might have been a sweet spot for productivity or relaxation!"":""👍""}",2024-02-20 23:03:49.841,t0008@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708488225,405;1708488229,841', '__user_triggered__': 'false', 'Q5: Cozying up at home for the evening might have been a sweet spot for productivity or relaxation!': '👍'}",Cozying up at home for the evening might have been a sweet spot for productivity or relaxation!,👍
1594,1594,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708488358.784;1708488366.449"",""Q5: Engaging in longer face-to-face conversations was part of your evening, wasn't it?"":""👎"",""__user_triggered__"":""false""}",2024-02-20 23:06:06.448,t0012@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708488358.784;1708488366.449', ""Q5: Engaging in longer face-to-face conversations was part of your evening, wasn't it?"": '👎', '__user_triggered__': 'false'}","Engaging in longer face-to-face conversations was part of your evening, wasn't it?",👎
1595,1595,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708489318.951;1708489322.407"",""__user_triggered__"":""false"",""Q5: Winding down the night with some cozy dorm time sounds like a plan!"":""👎""}",2024-02-20 23:22:02.407,t0015@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708489318.951;1708489322.407', '__user_triggered__': 'false', 'Q5: Winding down the night with some cozy dorm time sounds like a plan!': '👎'}",Winding down the night with some cozy dorm time sounds like a plan!,👎
1597,1597,"{""__name__"":""weekday_nudge_night"",""Q5: Exploring and socializing seemed to fit your night, how about that!"":""👍"",""RespTime_0"":""1708490648.347;1708490650.333"",""__user_triggered__"":""false""}",2024-02-20 23:44:10.334,t0014@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Exploring and socializing seemed to fit your night, how about that!': '👍', 'RespTime_0': '1708490648.347;1708490650.333', '__user_triggered__': 'false'}","Exploring and socializing seemed to fit your night, how about that!",👍
1598,1598,"{""__name__"":""weekday_nudge_night"",""Q5: Navigated around a bit today before settling in for the night, I see."":""👍"",""RespTime_0"":""1708489103,008;1708489105,828"",""__user_triggered__"":""false""}",2024-02-20 23:18:25.828,t0022@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Navigated around a bit today before settling in for the night, I see.': '👍', 'RespTime_0': '1708489103,008;1708489105,828', '__user_triggered__': 'false'}","Navigated around a bit today before settling in for the night, I see.",👍
1599,1599,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708495213.147;1708495214.549"",""__user_triggered__"":""false""}",2024-02-20 23:00:14.549,t0009@sreflect,"{'Q5: Connecting through phone calls could really add a personal touch to your day!': '👍', '__name__': 'weekday_nudge_night', 'RespTime_0': '1708495213.147;1708495214.549', '__user_triggered__': 'false'}",Connecting through phone calls could really add a personal touch to your day!,👍
1668,1668,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708574710.105;1708574715.096"",""Q5: Switching through various spots today might've made for an interesting journey!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 23:05:15.098,t0003@sreflect,"{'__name__': 'weekday_nudge_night', 'RespTime_0': '1708574710.105;1708574715.096', ""Q5: Switching through various spots today might've made for an interesting journey!"": '👍', '__user_triggered__': 'false'}",Switching through various spots today might've made for an interesting journey!,👍
1669,1669,"{""__name__"":""weekday_nudge_night"",""Q5: Seems like you balanced staying in with a dash of movement today!"":""👍"",""RespTime_0"":""1708574406.179;1708574407.883"",""__user_triggered__"":""false""}",2024-02-21 23:00:07.884,t0005@sreflect,"{'__name__': 'weekday_nudge_night', 'Q5: Seems like you balanced staying in with a dash of movement today!': '👍', 'RespTime_0': '1708574406.179;1708574407.883', '__user_triggered__': 'false'}",Seems like you balanced staying in with a dash of movement today!,👍
